Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8
52298,Lotame Category Hierarchy^Food & Beverages^Cuisine^Vegetarian Cuisine,Lotame Category Hierarchy,Food & Beverages,Cuisine,Vegetarian Cuisine,,,,
52565,Lotame Category Hierarchy^Nature & Environment,Lotame Category Hierarchy,Nature & Environment,,,,,,
52419,Lotame Category Hierarchy^Health & Medicine^Wellness,Lotame Category Hierarchy,Health & Medicine,Wellness,,,,,
5653756,Lotame Category Hierarchy^Finance^Personal Finance^Investing^Cryptocurrency,Lotame Category Hierarchy,Finance,Personal Finance,Investing,Cryptocurrency,,,
813275,*Lotame Shopping & Retail^CPG^Brand^MINUTE MAID,*Lotame Shopping & Retail,CPG,Brand,MINUTE MAID,,,,
813250,*Lotame Shopping & Retail^CPG^Product^BEVERAGES^JUICES & NON-CARBONATED BEVERAGES,*Lotame Shopping & Retail,CPG,Product,BEVERAGES,JUICES & NON-CARBONATED BEVERAGES,,,
3616350,Lotame Data Selling Network - Location Hierarchy^Timezones^Africa^Bangui,Lotame Data Selling Network - Location Hierarchy,Timezones,Africa,Bangui,,,,
1049460,"*Lotame B2B^Industry^Sports, Recreation and Gambling",*Lotame B2B,Industry,"Sports, Recreation and Gambling",,,,,
1049462,*Lotame B2B^Industry^Resource Extraction,*Lotame B2B,Industry,Resource Extraction,,,,,
52742,Lotame Category Hierarchy^Entertainment^Television^Television Networks^NBC,Lotame Category Hierarchy,Entertainment,Television,Television Networks,NBC,,,
52734,Lotame Category Hierarchy^Entertainment^Television^Television Networks^HBO,Lotame Category Hierarchy,Entertainment,Television,Television Networks,HBO,,,
52029,Lotame Category Hierarchy^Business,Lotame Category Hierarchy,Business,,,,,,
52644,Lotame Category Hierarchy^Sports & Recreation^Ice Hockey^National Hockey League,Lotame Category Hierarchy,Sports & Recreation,Ice Hockey,National Hockey League,,,,
813234,*Lotame Shopping & Retail^CPG^Brand^MOUNTAIN DEW,*Lotame Shopping & Retail,CPG,Brand,MOUNTAIN DEW,,,,
52726,Lotame Category Hierarchy^Entertainment^Television^Television Networks^E!,Lotame Category Hierarchy,Entertainment,Television,Television Networks,E!,,,
52853,Lotame Demographic Hierarchy^Home Ownership^Length of Residence^Length of Residence 10-14 Years,Lotame Demographic Hierarchy,Home Ownership,Length of Residence,Length of Residence 10-14 Years,,,,
52650,Lotame Category Hierarchy^Sports & Recreation^Motorsports,Lotame Category Hierarchy,Sports & Recreation,Motorsports,,,,,
52719,Lotame Category Hierarchy^Entertainment^Television^Television Networks^CBS,Lotame Category Hierarchy,Entertainment,Television,Television Networks,CBS,,,
51988,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^GMC,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,GMC,,,
1111837,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^BMW^Mini Cooper,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,BMW,Mini Cooper,,
813312,*Lotame Shopping & Retail^CPG^Brand^LAY'S,*Lotame Shopping & Retail,CPG,Brand,LAY'S,,,,
764820,"*Lotame Shopping & Retail^Purchase Intent^Food, Beverages & Tobacco^Food Items",*Lotame Shopping & Retail,Purchase Intent,"Food, Beverages & Tobacco",Food Items,,,,
813520,*Lotame Shopping & Retail^CPG^Product^SNACK FOODS^SALTY SNACKS,*Lotame Shopping & Retail,CPG,Product,SNACK FOODS,SALTY SNACKS,,,
813511,*Lotame Shopping & Retail^CPG^Brand^RUFFLES,*Lotame Shopping & Retail,CPG,Brand,RUFFLES,,,,
52001,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Jaguar,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Jaguar,,,
51979,Lotame Category Hierarchy^Automobiles,Lotame Category Hierarchy,Automobiles,,,,,,
52003,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Land Rover,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Land Rover,,,
51914,"Lotame Category Hierarchy^Arts, Culture & Literature^Art^Dance",Lotame Category Hierarchy,"Arts, Culture & Literature",Art,Dance,,,,
51954,"Lotame Category Hierarchy^Arts, Culture & Literature^Art^Theater",Lotame Category Hierarchy,"Arts, Culture & Literature",Art,Theater,,,,
51955,"Lotame Category Hierarchy^Arts, Culture & Literature^Culture",Lotame Category Hierarchy,"Arts, Culture & Literature",Culture,,,,,
51999,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Infiniti,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Infiniti,,,
51986,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Dodge,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Dodge,,,
52731,Lotame Category Hierarchy^Entertainment^Television^Television Networks^Fox TV Network,Lotame Category Hierarchy,Entertainment,Television,Television Networks,Fox TV Network,,,
52757,Lotame Category Hierarchy^Travel^Airlines,Lotame Category Hierarchy,Travel,Airlines,,,,,
52251,Lotame Category Hierarchy^Finance^Personal Finance^Credit,Lotame Category Hierarchy,Finance,Personal Finance,Credit,,,,
52320,Lotame Category Hierarchy^Food & Beverages^Restaurants^Quick Serve Restaurants,Lotame Category Hierarchy,Food & Beverages,Restaurants,Quick Serve Restaurants,,,,
52023,Lotame Category Hierarchy^Automobiles^Automobile Types^Motorcycles,Lotame Category Hierarchy,Automobiles,Automobile Types,Motorcycles,,,,
52728,Lotame Category Hierarchy^Entertainment^Television^Television Networks^ESPN,Lotame Category Hierarchy,Entertainment,Television,Television Networks,ESPN,,,
52007,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Nissan,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Nissan,,,
52235,Lotame Category Hierarchy^Fashion & Beauty^Fashion,Lotame Category Hierarchy,Fashion & Beauty,Fashion,,,,,
1049657,*Lotame B2B^Professional Groups^Business Professionals,*Lotame B2B,Professional Groups,Business Professionals,,,,,
52997,Lotame Demographic Hierarchy^Employment^Currently Employed^Functional Area (Currently Employed)^Engineering (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Functional Area (Currently Employed),Engineering (Currently Employed),,,
1049671,*Lotame B2B^Professional Groups^IT and Engineering Professsionals,*Lotame B2B,Professional Groups,IT and Engineering Professsionals,,,,,
53000,Lotame Demographic Hierarchy^Employment^Currently Employed^Functional Area (Currently Employed)^Information Technology (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Functional Area (Currently Employed),Information Technology (Currently Employed),,,
1281373,*Lotame B2B^Professional Groups^Sales and Marketing Professionals,*Lotame B2B,Professional Groups,Sales and Marketing Professionals,,,,,
53010,Lotame Demographic Hierarchy^Employment^Currently Employed^Functional Area (Currently Employed)^Sales (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Functional Area (Currently Employed),Sales (Currently Employed),,,
52998,Lotame Demographic Hierarchy^Employment^Currently Employed^Functional Area (Currently Employed)^Finance (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Functional Area (Currently Employed),Finance (Currently Employed),,,
52991,Lotame Demographic Hierarchy^Employment^Currently Employed^Functional Area (Currently Employed)^Accounting (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Functional Area (Currently Employed),Accounting (Currently Employed),,,
1049451,*Lotame B2B^Professional Groups^Finance and Accounting Professionals,*Lotame B2B,Professional Groups,Finance and Accounting Professionals,,,,,
1049634,*Lotame B2B^Professional Groups^High Income Professionals,*Lotame B2B,Professional Groups,High Income Professionals,,,,,
52987,Lotame Demographic Hierarchy^Employment^Currently Employed^Employment Level^VP Employee Level,Lotame Demographic Hierarchy,Employment,Currently Employed,Employment Level,VP Employee Level,,,
51681,Lotame Demographic Hierarchy^HHI^$100K+,Lotame Demographic Hierarchy,HHI,$100K+,,,,,
52988,Lotame Demographic Hierarchy^Employment^Currently Employed^Employment Level^C-Level Executive Employee Level,Lotame Demographic Hierarchy,Employment,Currently Employed,Employment Level,C-Level Executive Employee Level,,,
1049450,*Lotame B2B^Professional Groups,*Lotame B2B,Professional Groups,,,,,,
52977,Lotame Demographic Hierarchy^Employment^Currently Employed^Company Size^Company Size: 1-4 Employees,Lotame Demographic Hierarchy,Employment,Currently Employed,Company Size,Company Size: 1-4 Employees,,,
52978,Lotame Demographic Hierarchy^Employment^Currently Employed^Company Size^Company Size: 5-49 Employees,Lotame Demographic Hierarchy,Employment,Currently Employed,Company Size,Company Size: 5-49 Employees,,,
52980,Lotame Demographic Hierarchy^Employment^Currently Employed^Company Size^Company Size: 100-499 Employees,Lotame Demographic Hierarchy,Employment,Currently Employed,Company Size,Company Size: 100-499 Employees,,,
1049465,*Lotame B2B^Company Size^Medium-Large (250-999),*Lotame B2B,Company Size,Medium-Large (250-999),,,,,
1049656,*Lotame B2B^Company Size^Medium (50-249),*Lotame B2B,Company Size,Medium (50-249),,,,,
52981,Lotame Demographic Hierarchy^Employment^Currently Employed^Company Size^Company Size: 500-999 Employees,Lotame Demographic Hierarchy,Employment,Currently Employed,Company Size,Company Size: 500-999 Employees,,,
1049648,*Lotame B2B^Company Size^Large (1000-4999),*Lotame B2B,Company Size,Large (1000-4999),,,,,
52982,Lotame Demographic Hierarchy^Employment^Currently Employed^Company Size^Company Size: 1000+ Employees,Lotame Demographic Hierarchy,Employment,Currently Employed,Company Size,Company Size: 1000+ Employees,,,
1049457,*Lotame B2B^Company Revenue,*Lotame B2B,Company Revenue,,,,,,
1049647,*Lotame B2B^Company Revenue^$5-10 Million,*Lotame B2B,Company Revenue,$5-10 Million,,,,,
1049483,*Lotame B2B^Company Revenue^$50-100 Million,*Lotame B2B,Company Revenue,$50-100 Million,,,,,
1049466,*Lotame B2B^Company Revenue^$500 Million to $1 Billion,*Lotame B2B,Company Revenue,$500 Million to $1 Billion,,,,,
1049666,*Lotame B2B^Company Revenue^Over $1 Billion,*Lotame B2B,Company Revenue,Over $1 Billion,,,,,
1049643,*Lotame B2B^Company Size^Fortune 500,*Lotame B2B,Company Size,Fortune 500,,,,,
1049672,*Lotame B2B^Specialty^Fortune 500 companies,*Lotame B2B,Specialty,Fortune 500 companies,,,,,
1049468,*Lotame B2B^Specialty^New Businesses,*Lotame B2B,Specialty,New Businesses,,,,,
1049479,*Lotame B2B^Company Ownership,*Lotame B2B,Company Ownership,,,,,,
786088,Lotame Demographic Hierarchy^Languages Spoken^Arabic,Lotame Demographic Hierarchy,Languages Spoken,Arabic,,,,,
52691,Lotame Category Hierarchy^Entertainment^Television^Television Genres^Family TV Programming,Lotame Category Hierarchy,Entertainment,Television,Television Genres,Family TV Programming,,,
1049455,*Lotame B2B^Decision Makers^IT Decision Makers,*Lotame B2B,Decision Makers,IT Decision Makers,,,,,
1049472,*Lotame B2B^Functional Area^C-Suite,*Lotame B2B,Functional Area,C-Suite,,,,,
52995,Lotame Demographic Hierarchy^Employment^Currently Employed^Functional Area (Currently Employed)^C-Suite (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Functional Area (Currently Employed),C-Suite (Currently Employed),,,
1049632,*Lotame B2B^Functional Area^Consultants,*Lotame B2B,Functional Area,Consultants,,,,,
53014,Lotame Demographic Hierarchy^Employment^Currently Employed^Industry (Currently Employed)^Consulting (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Industry (Currently Employed),Consulting (Currently Employed),,,
52992,Lotame Demographic Hierarchy^Employment^Currently Employed^Functional Area (Currently Employed)^Administration (Currently Employed),Lotame Demographic Hierarchy,Employment,Currently Employed,Functional Area (Currently Employed),Administration (Currently Employed),,,
51983,Lotame Category Hierarchy^Automobiles^Automobile Brands^Domestic Auto Brands^Cadillac,Lotame Category Hierarchy,Automobiles,Automobile Brands,Domestic Auto Brands,Cadillac,,,
52714,Lotame Category Hierarchy^Entertainment^Television^Television Networks^ABC Family,Lotame Category Hierarchy,Entertainment,Television,Television Networks,ABC Family,,,
52581,Lotame Category Hierarchy^Nature & Environment^Weather,Lotame Category Hierarchy,Nature & Environment,Weather,,,,,
53291,Lotame Demographic Hierarchy^Number of Children in Household^Number of Children^1+ Children^3+ Children,Lotame Demographic Hierarchy,Number of Children in Household,Number of Children,1+ Children,3+ Children,,,
764759,*Lotame Shopping & Retail^Purchase Intent^Sporting Goods^Water Sports^Swimming,*Lotame Shopping & Retail,Purchase Intent,Sporting Goods,Water Sports,Swimming,,,
813270,*Lotame Shopping & Retail^CPG^Product^BAKED GOODS / BREAD & DOUGH^CRACKERS,*Lotame Shopping & Retail,CPG,Product,BAKED GOODS / BREAD & DOUGH,CRACKERS,,,
813235,*Lotame Shopping & Retail^CPG^Product^SNACK FOODS^ALL OTHER SNACK FOODS,*Lotame Shopping & Retail,CPG,Product,SNACK FOODS,ALL OTHER SNACK FOODS,,,
813298,*Lotame Shopping & Retail^CPG^Brand^NABISCO,*Lotame Shopping & Retail,CPG,Brand,NABISCO,,,,
813465,*Lotame Shopping & Retail^CPG^Brand^CAPRI SUN,*Lotame Shopping & Retail,CPG,Brand,CAPRI SUN,,,,
813248,*Lotame Shopping & Retail^CPG^Brand^PEPSI R,*Lotame Shopping & Retail,CPG,Brand,PEPSI R,,,,
813491,*Lotame Shopping & Retail^CPG^Product^CEREAL^READY-TO-EAT CEREAL,*Lotame Shopping & Retail,CPG,Product,CEREAL,READY-TO-EAT CEREAL,,,
813366,*Lotame Shopping & Retail^CPG^Brand^KELLOGG'S,*Lotame Shopping & Retail,CPG,Brand,KELLOGG'S,,,,
813396,*Lotame Shopping & Retail^CPG^Brand^KRAFT,*Lotame Shopping & Retail,CPG,Brand,KRAFT,,,,
813445,*Lotame Shopping & Retail^CPG^Product^DAIRY FOOD^CHEESE,*Lotame Shopping & Retail,CPG,Product,DAIRY FOOD,CHEESE,,,
52190,Lotame Category Hierarchy^Relationships,Lotame Category Hierarchy,Relationships,,,,,,
52957,Lotame Category Hierarchy^Religion^Muslim,Lotame Category Hierarchy,Religion,Muslim,,,,,
52879,Lotame Age Hierarchy^13-17,Lotame Age Hierarchy,13-17,,,,,,
51596,Lotame Action Hierarchy^Influencer Actions^Posted Comment,Lotame Action Hierarchy,Influencer Actions,Posted Comment,,,,,
813165,*Lotame Shopping & Retail^CPG^Brand^SARGENTO,*Lotame Shopping & Retail,CPG,Brand,SARGENTO,,,,
813477,*Lotame Shopping & Retail^CPG^Brand^KEEBLER,*Lotame Shopping & Retail,CPG,Brand,KEEBLER,,,,
813389,*Lotame Shopping & Retail^CPG^Product^BAKED GOODS / BREAD & DOUGH^COOKIES,*Lotame Shopping & Retail,CPG,Product,BAKED GOODS / BREAD & DOUGH,COOKIES,,,
813372,*Lotame Shopping & Retail^CPG^Brand^HELLMANN'S,*Lotame Shopping & Retail,CPG,Brand,HELLMANN'S,,,,
813433,*Lotame Shopping & Retail^CPG^Product^CONDIMENTS^ALL OTHER CONDIMENTS,*Lotame Shopping & Retail,CPG,Product,CONDIMENTS,ALL OTHER CONDIMENTS,,,
52021,Lotame Category Hierarchy^Automobiles^Automobile Types^Luxury Vehicles,Lotame Category Hierarchy,Automobiles,Automobile Types,Luxury Vehicles,,,,
52764,Lotame Category Hierarchy^Travel^Vacation travel,Lotame Category Hierarchy,Travel,Vacation travel,,,,,
1111711,Lotame Category Hierarchy^Automobiles^Automobile Brands^Foreign Auto Brands^Infiniti^Infiniti FX,Lotame Category Hierarchy,Automobiles,Automobile Brands,Foreign Auto Brands,Infiniti,Infiniti FX,,
786076,Lotame Demographic Hierarchy^Languages Spoken^Dutch,Lotame Demographic Hierarchy,Languages Spoken,Dutch,,,,,
335723,Lotame Category Hierarchy^Shopping,Lotame Category Hierarchy,Shopping,,,,,,
52150,Lotame Category Hierarchy^Comedy & Humor^Internet Comedy,Lotame Category Hierarchy,Comedy & Humor,Internet Comedy,,,,,
52219,Lotame Category Hierarchy^Fashion & Beauty^Clothing^Men's Clothing^Bottoms (Men's Clothing),Lotame Category Hierarchy,Fashion & Beauty,Clothing,Men's Clothing,Bottoms (Men's Clothing),,,
51699,Lotame Demographic Hierarchy^Languages Spoken^Spanish,Lotame Demographic Hierarchy,Languages Spoken,Spanish,,,,,
52272,Lotame Category Hierarchy^Finance^Personal Finance^Loans (Personal Finance)^Student Loans,Lotame Category Hierarchy,Finance,Personal Finance,Loans (Personal Finance),Student Loans,,,
52986,Lotame Demographic Hierarchy^Employment^Currently Employed^Employment Level^Director Employee Level,Lotame Demographic Hierarchy,Employment,Currently Employed,Employment Level,Director Employee Level,,,
51711,Lotame Demographic Hierarchy^Number of Children in Household^Number of Children^1+ Children,Lotame Demographic Hierarchy,Number of Children in Household,Number of Children,1+ Children,,,,
52481,Lotame Category Hierarchy^Home & Family^Parenting,Lotame Category Hierarchy,Home & Family,Parenting,,,,,
1049458,*Lotame B2B^Company Revenue^$500K to $1 Million,*Lotame B2B,Company Revenue,$500K to $1 Million,,,,,
813293,*Lotame Shopping & Retail^CPG^Product^SPREADS / JELLIES & JAMS^JAMS & JELLIES,*Lotame Shopping & Retail,CPG,Product,SPREADS / JELLIES & JAMS,JAMS & JELLIES,,,
813163,*Lotame Shopping & Retail^CPG^Product^SPREADS / JELLIES & JAMS^NUT BUTTERS,*Lotame Shopping & Retail,CPG,Product,SPREADS / JELLIES & JAMS,NUT BUTTERS,,,
813257,*Lotame Shopping & Retail^CPG^Brand^SMUCKER'S,*Lotame Shopping & Retail,CPG,Brand,SMUCKER'S,,,,
1049655,*Lotame B2B^Industry^Real Estate,*Lotame B2B,Industry,Real Estate,,,,,
1049678,*Lotame B2B^Seniority^Non-Management,*Lotame B2B,Seniority,Non-Management,,,,,
